Name,Medium,Website,Facebook,Twitter_Name,Twitter_ID,Geography
LikeTheDew,Newspapers,http://likethedew.com/,https://www.facebook.com/LikeTheDew,LikeTheDew,225411,GA
Mundo Hispanico Atlanta,Newspapers,http://mundohispanico.com/,https://www.facebook.com/mundohispanico,MundoHispanico,29778623,GA
Senior News,Newspapers,http://seniornewsga.com/,,,,GA
Augusta Chronicle,Newspapers,http://chronicle.augusta.com/,https://www.facebook.com/TheAugustaChronicle,AUG_Chronicle,222447,GA
Metro Spirit,Newspapers,http://www.metrospirit.com/,https://www.facebook.com/pages/Metro-Spirit/193476874019917,TheMetroSpirit,19544168,GA
Bainbridge Post-Searchlight,Newspapers,http://www.thepostsearchlight.com,https://www.facebook.com/thepostsearchlight,postsearchlight,181342,GA
Barnesville Herald Gazette,Newspapers,http://www.barnesville.com/,https://www.facebook.com/pages/The-Herald-Gazette/113423362004259,waltergeiger,2748,GA
Bartow Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Bartow Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Bartow Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Bartow Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Bartow Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Bartow Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Bartow Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Bartow Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Bartow Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Bartow Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Baxley News-Banner,Newspapers,http://www.baxleynewsbanner.com/,https://www.facebook.com/baxleynewsbanner,,,GA
Blackshear Times,Newspapers,http://www.theblacksheartimes.com/,https://www.facebook.com/theblacksheartimes,blacksheartimes,31492829,GA
North Georgia News,Newspapers,http://www.nganews.com/,https://www.facebook.com/North-Georgia-News-335600376559771/,,,GA
Early County News,Newspapers,http://www.earlycountynews.com/,,,,GA
Fannin Focus,Newspapers,http://fanninfocusnewspaper.com/,https://www.facebook.com/fanninfocus,,,GA
Fannin Sentinel,Newspapers,http://fanninsentinel.com/,https://www.facebook.com/TheFanninSentinel,,,GA
News Observer,Newspapers,http://www.thenewsobserver.com/,https://www.facebook.com/pages/My-News-Observer/740175116028857,newsobserver,8942262,GA
News Observer,Newspapers,http://www.thenewsobserver.com/,https://www.facebook.com/pages/My-News-Observer/740175116028857,newsobserver,8942262,GA
News Observer,Newspapers,http://www.thenewsobserver.com/,https://www.facebook.com/pages/My-News-Observer/740175116028857,newsobserver,8942262,GA
Braselton News Today,Newspapers,http://www.braseltonnewstoday.com/,https://www.facebook.com/pages/The-Braselton-News/95057957038,,,GA
Gateway-Beacon,Newspapers,http://www.times-georgian.com/gateway-beacon/,https://www.facebook.com/pages/The-Haralson-Gateway-Beacon/213587552136690,timesgeorgian,1151287537,GA
Brookhaven Reporter,Newspapers,http://www.reporternewspapers.net/category/brookhaven/,https://www.facebook.com/TheReporterNewspapers,Reporter_News,75277551,GA
Brookhaven Reporter,Newspapers,http://www.reporternewspapers.net/category/brookhaven/,https://www.facebook.com/TheReporterNewspapers,Reporter_News,75277551,GA
Brookhaven Reporter,Newspapers,http://www.reporternewspapers.net/category/brookhaven/,https://www.facebook.com/TheReporterNewspapers,Reporter_News,75277551,GA
Brunswick News,Newspapers,http://www.thebrunswicknews.com/,https://www.facebook.com/thebrunswicknews,Brunswick_News,122998,GA
Georgia Star,Newspapers,http://www.thegeorgiastar.com/,https://www.facebook.com/pages/The-Georgia-Star-Newspaper/926170404101912,TheFloridaStar,39235,GA
Calhoun Times,Newspapers,http://www.northwestgeorgianews.com/calhoun_times/,https://www.facebook.com/CalhounTimes,CalhounTimes,9765,GA
Cherokee Tribune Ledger,Newspapers,http://www.tribuneledgernews.com/,https://www.facebook.com/cherokeetribune,CherokeeTribune,336144452,GA
Star News,Newspapers,http://www.starnewsga.com/,https://www.facebook.com/StarNewsGaOnline,StarNewsOnline,15537849,GA
Times Georgian,Newspapers,http://www.times-georgian.com/,https://www.facebook.com/timesgeorgian,TimesGeorgian,1151287537,GA
Times Georgian,Newspapers,http://www.times-georgian.com/,https://www.facebook.com/timesgeorgian,TimesGeorgian,1151287537,GA
Daily Tribune,Newspapers,http://www.daily-tribune.com/,https://www.facebook.com/pages/Cartersville-Daily-Tribune/145014288331,dailytribnews,19159,GA
Claxton Enterprise,Newspapers,http://www.claxtonenterprise.com/,https://www.facebook.com/ClaxtonEnterprise,,,GA
Clayton Tribune,Newspapers,http://www.theclaytontribune.com/,https://www.facebook.com/claytonnews,ClaytonTribune,2976826756,GA
White County News,Newspapers,http://www.whitecountynews.net/,https://www.facebook.com/pages/White-County-News/216520101730464,,,GA
Cochran Journal,Newspapers,http://www.heraldpublishingcompany.com/pages/home_cochran,,,,GA
Miller County Liberal,Newspapers,http://www.millercountyliberal.com/,,,,GA
Columbus Ledger-Enquirer,Newspapers,http://www.ledger-enquirer.com/,https://www.facebook.com/columbusledgerenquirer,ledgerenquirer,14882842,GA
Commerce News Today,Newspapers,http://www.commercenewstoday.com/,https://www.facebook.com/pages/The-Commerce-News/141240116219,,,GA
Rockdale Citizen,Newspapers,http://www.rockdalecitizen.com/,https://www.facebook.com/Rockdalecitizen,rockdalecitizen,231883981,GA
Cordele Dispatch,Newspapers,http://cordeledispatch.com/,https://www.facebook.com/cordele.dispatch,,,GA
Northeast Georgian Online,Newspapers,http://www.thenortheastgeorgian.com/,https://www.facebook.com/pages/The-Northeast-Georgian/129226550450863,,,GA
Covington News,Newspapers,http://www.covnews.com/,https://www.facebook.com/covnews,covnews,842858,GA
Newton Citizen,Newspapers,http://www.newtoncitizen.com/,https://www.facebook.com/TheNewtonCitizen,newton_citizen,4719351,GA
Forsyth County News,Newspapers,http://www.forsythnews.com/,https://www.facebook.com/forsythcountynews,forsythnews,13841,GA
Dahlonega Nugget,Newspapers,http://www.thedahloneganugget.com/,https://www.facebook.com/pages/The-Dahlonega-Nugget/189457411121225,,,GA
Paulding Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Paulding Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Paulding Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Paulding Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Paulding Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Paulding Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Paulding Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Paulding Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Paulding Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Paulding Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Dalton Daily Citizen,Newspapers,http://daltondailycitizen.com/,https://www.facebook.com/thedailycitizen,thedailycitizen,433472,GA
Madison Journal Today,Newspapers,http://www.madisonjournaltoday.com/,https://www.facebook.com/pages/The-Madison-County-Journal/134259424059,mcjournal,288348,GA
Madison Journal Today,Newspapers,http://www.madisonjournaltoday.com/,https://www.facebook.com/pages/The-Madison-County-Journal/134259424059,mcjournal,288348,GA
Dawsonnews,Newspapers,http://www.dawsonnews.com/,https://www.facebook.com/pages/dawsonnewscom/356518091501,dawsonnews,121865456,GA
Cross Roads News,Newspapers,http://crossroadsnews.com/,https://www.facebook.com/crossroadsnews,CRNews_DeKalb,176847,GA
The Champion,Newspapers,http://thechampionnewspaper.com/,https://www.facebook.com/championnewspaper,championNews,7.7448575987548e+17,GA
Donalsonville News,Newspapers,http://www.donalsonvillenews.com/,https://www.facebook.com/donalsonvillenews,,,GA
Douglas Enterprise,Newspapers,http://www.douglasenterprise.net/,https://www.facebook.com/pages/The-Douglas-Enterprise/125055624178434,DglsEnterprise,339119719,GA
Douglas County Sentinel,Newspapers,http://www.douglascountysentinel.com/,https://www.facebook.com/douglascountysentinel,douglassentinel,33384894,GA
Douglas Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Douglas Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Douglas Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Douglas Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Douglas Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Douglas Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Douglas Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Douglas Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Douglas Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Douglas Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/west_georgia/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Courier Herald,Newspapers,http://www.courier-herald.com/,https://www.facebook.com/thecourierherald,courierherald,47427241,GA
Dunwoody Crier,Newspapers,http://www.thecrier.net/,https://www.facebook.com/DunwoodyCrier,dunwoodycrier,244594745,GA
Dunwoody Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/dekalb/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Dunwoody Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/dekalb/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Dunwoody Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/dekalb/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Dunwoody Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/dekalb/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Dunwoody Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/dekalb/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Dunwoody Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/dekalb/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Dunwoody Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/dekalb/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Dunwoody Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/dekalb/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Dunwoody Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/dekalb/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Dunwoody Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/dekalb/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
South Fulton Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/south_metro/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
South Fulton Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/south_metro/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
South Fulton Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/south_metro/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
South Fulton Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/south_metro/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
South Fulton Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/south_metro/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
South Fulton Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/south_metro/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
South Fulton Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/south_metro/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
South Fulton Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/south_metro/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
South Fulton Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/south_metro/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
South Fulton Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/south_metro/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
Dodge County News,Newspapers,http://www.dodgecountynews.com/,https://www.facebook.com/pages/The-Dodge-County-News/138049489557496,,,GA
Eatonton Messenger,Newspapers,http://www.msgr.com/,https://www.facebook.com/EatontonMessenger,theMSGR,24727855,GA
Elberton Star,Newspapers,http://www.elberton.com/,,,,GA
Times-Courier,Newspapers,http://www.timescourier.com/,https://www.facebook.com/EllijayTimesCourier,TimesCourier,45236,GA
Citizen,Newspapers,http://www.thecitizen.com/,https://www.facebook.com/mycitizen,thecitizencom,42388488,GA
Herald-Leader,Newspapers,http://www.herald-leader.net/,https://www.facebook.com/pages/Fitzgerald-Herald-Leader/115740065121977,,,GA
Charlton County Herald,Newspapers,http://www.charltoncountyherald.com/,https://www.facebook.com/charltoncountyherald,,,GA
Monroe County Reporter,Newspapers,http://www.mymcr.net/,https://www.facebook.com/groups/mcreporter/,,,GA
Times,Newspapers,http://www.gainesvilletimes.com/,https://www.facebook.com/gainesvilletimes.life,gtimes,258199,GA
Glennville Sentinel,Newspapers,http://www.glennvillesentinel.net/,,,,GA
Jones County News,Newspapers,http://www.jcnews.com/,https://www.facebook.com/jcnews,,,GA
Griffin Daily News,Newspapers,http://www.griffindailynews.com/,https://www.facebook.com/griffindailynews,GriffinDNews,1225937292,GA
Hartwell Sun,Newspapers,http://www.thehartwellsun.com/,https://www.facebook.com/The-Hartwell-Sun-273374553022007/?rf=111773368875975,,,GA
Jeff Davis County Ledger,Newspapers,http://www.jdledger.com,https://www.facebook.com/jeff.d.ledger,,,GA
Towns County Herald,Newspapers,http://townscountyherald.net/,,,,GA
Coastal Courier,Newspapers,http://www.coastalcourier.com/,https://www.facebook.com/pages/Coastal-Courier/130109193669744,coastalcourier,35737246,GA
Banks News Today,Newspapers,http://www.banksnewstoday.com/,https://www.facebook.com/pages/The-Banks-County-News/137677980043,,,GA
Clinch County News,Newspapers,http://www.theclinchcountynews.com/,https://www.facebook.com/pages/Clinch-County-News/96029432044,ClinchCoNews,1055121,GA
Jackson Progress-Argus,Newspapers,http://www.jacksonprogress-argus.com/,https://www.facebook.com/JacksonProgressArgus,My_JPA,1728918818,GA
Pickens County Progress,Newspapers,http://www.pickensprogressonline.com/,https://www.facebook.com/PickensProgress,pickensprogress,471959,GA
Jackson Herald Today,Newspapers,http://www.jacksonheraldtoday.com/,https://www.facebook.com/TheJacksonHerald,,,GA
Main Street News,Newspapers,http://www.mainstreetnews.com/,,,,GA
Press-Sentinel,Newspapers,http://www.thepress-sentinel.com/,https://www.facebook.com/thepresssentinel,,,GA
North Fulton Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/north_fulton/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
North Fulton Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/north_fulton/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
North Fulton Neighbor,Newspapers,http://www.mdjonline.com/neighbor_newspapers/north_fulton/,https://www.facebook.com/NeighborNewspapers,neighbornews,77541,GA
